image,mask,slide_id,split
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r23c5.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r23c5.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r23c6.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r23c6.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r23c7.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r23c7.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r24c0.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r24c0.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r24c4.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r24c4.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r24c6.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r24c6.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r25c10.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r25c10.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r25c11.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r25c11.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r25c2.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r25c2.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r25c8.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r25c8.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r26c0.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r26c0.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r26c10.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r26c10.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r26c11.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r26c11.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r26c4.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r26c4.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r27c11.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r27c11.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r28c0.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r28c0.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r29c12.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r29c12.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r29c3.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r29c3.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r29c6.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r29c6.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r29c8.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r29c8.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r30c12.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r30c12.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r31c10.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r31c10.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r31c12.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r31c12.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r31c7.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r31c7.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r31c9.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r31c9.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r32c10.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r32c10.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r32c4.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r32c4.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r32c6.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r32c6.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r32c7.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r32c7.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r33c0.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r33c0.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r33c3.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r33c3.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r33c7.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r33c7.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r34c5.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r34c5.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r35c5.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r35c5.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r36c10.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r36c10.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r36c11.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r36c11.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r37c11.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r37c11.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r37c6.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r37c6.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r38c11.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r38c11.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r38c2.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r38c2.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r38c7.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r38c7.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r38c8.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r38c8.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r39c1.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r39c1.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r39c12.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r39c12.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r39c2.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r39c2.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r39c4.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r39c4.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r39c8.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r39c8.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r42c11.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r42c11.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r42c13.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r42c13.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r43c13.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r43c13.png,1009009,val
train/tumor/patch/640x640/1009009/01-roi/01-original/1009009_r45c10.png,train/tumor/patch/640x640/1009009/01-roi/02-mask/1009009_r45c10.png,1009009,val
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r23c34.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r23c34.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r25c33.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r25c33.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r28c47.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r28c47.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r29c0.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r29c0.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r30c3.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r30c3.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r30c4.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r30c4.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r30c49.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r30c49.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r30c50.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r30c50.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r30c51.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r30c51.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r31c2.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r31c2.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r31c3.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r31c3.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r31c4.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r31c4.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r32c0.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r32c0.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r32c16.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r32c16.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r33c22.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r33c22.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r33c23.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r33c23.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r33c40.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r33c40.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r33c45.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r33c45.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r34c0.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r34c0.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r34c51.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r34c51.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r35c35.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r35c35.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r35c48.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r35c48.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r36c26.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r36c26.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r36c34.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r36c34.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r36c48.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r36c48.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r37c0.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r37c0.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r37c42.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r37c42.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r39c10.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r39c10.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r39c3.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r39c3.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r39c49.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r39c49.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r39c54.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r39c54.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r40c50.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r40c50.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r40c52.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r40c52.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r41c40.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r41c40.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r41c41.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r41c41.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r41c49.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r41c49.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r42c25.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r42c25.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r42c40.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r42c40.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r42c51.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r42c51.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r42c8.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r42c8.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r42c9.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r42c9.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r43c16.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r43c16.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r43c46.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r43c46.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r43c50.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r43c50.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r43c51.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r43c51.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r44c26.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r44c26.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r44c37.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r44c37.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r44c42.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r44c42.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r44c44.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r44c44.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r44c48.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r44c48.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r48c34.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r48c34.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r48c43.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r48c43.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r49c32.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r49c32.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r51c37.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r51c37.png,1009010x1000902,train
train/tumor/patch/640x640/1009010x1000902/01-roi/01-original/1009010x1000902_r51c41.png,train/tumor/patch/640x640/1009010x1000902/01-roi/02-mask/1009010x1000902_r51c41.png,1009010x1000902,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r10c10.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r10c10.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r10c20.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r10c20.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r10c4.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r10c4.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r10c5.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r10c5.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r11c12.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r11c12.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r11c16.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r11c16.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r11c20.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r11c20.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r11c4.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r11c4.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r12c10.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r12c10.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r12c11.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r12c11.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r12c16.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r12c16.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r12c18.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r12c18.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r12c23.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r12c23.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r13c10.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r13c10.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r13c11.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r13c11.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r13c16.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r13c16.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r13c20.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r13c20.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r13c24.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r13c24.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r13c7.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r13c7.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r14c3.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r14c3.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r14c6.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r14c6.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r15c6.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r15c6.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r15c8.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r15c8.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r16c10.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r16c10.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r16c13.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r16c13.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r17c12.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r17c12.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r17c5.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r17c5.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r18c1.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r18c1.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r18c20.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r18c20.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r18c21.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r18c21.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r18c26.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r18c26.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r18c7.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r18c7.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r18c8.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r18c8.png,1009011,train
train/tumor/patch/640x640/1009011/01-roi/01-original/1009011_r20c11.png,train/tumor/patch/640x640/1009011/01-roi/02-mask/1009011_r20c11.png,1009011,train
